drop table if exists profile_76770;
 create table profile_76770 as
 SELECT projectid, _id,
 CAST(data.name as VARCHAR),
 CAST(data.facility_name as VARCHAR),
 CAST(data.facility_vpid as INT),
 CAST(data.strategic_yn as INT),
 CAST(data.supplier_type as INT),
 CAST(data.facility_type as INT),
 CAST(data.country as INT),
 CAST(data.state as VARCHAR),
 CAST(data.city as VARCHAR),
 CAST(data.status as INT),
 CAST(data.monitored as INT),
 CAST(data.rating as INT),
 CAST(data.facility_rating as INT),
 CAST(data.director_region as INT),
 CAST(data.primary_category as INT),
 CAST(data.supplier_sustainability_contact as VARCHAR),
 CAST(data.primary_hub as VARCHAR),
 CAST(data.total_workers as INT),
 CAST(data.bw as INT),
 CAST(data.pace_status as INT),
 CAST(data.disney_program as INT),
 CAST(data.female_workers as INT),
 CAST(data.verit_acute as INT),
 CAST(data.wep as INT),
 CAST(data.wcp as INT),
 CAST(data.address as VARCHAR),
 CAST(data.zip as VARCHAR),
 CAST(data.male_workers as INT),
 CAST(data.female_managers_supervisors as INT),
 CAST(data.male_managers_supervisors as INT),
 CAST(data.female_admin as INT),
 CAST(data.male_admin as INT),
 CAST(data.pace as INT),
 CAST(data.gbv as INT),
 CAST(data.sst as INT),
 CAST(data.wcp_2 as INT),
 CAST(data.wep_2 as INT),
 CAST(data.pace_1 as VARCHAR),
 CAST(data.gbv_1 as VARCHAR),
 CAST(data.sst_1 as VARCHAR),
 CAST(data.wcp_1 as VARCHAR),
 CAST(data.wep_1 as VARCHAR),
 CAST(data.strategic_yn_1 as VARCHAR),
 CAST(data.dir_region_name as VARCHAR),
 CAST(data.type_facility as VARCHAR)
from ds_mongo_profileinstance where profileId='76770' and active = 't'
