drop table if exists profile_83300;
 create table profile_83300 as
 SELECT projectid, _id,
 CAST(data.reg_date as datetime),
 CAST(data.gender_test as VARCHAR),
 CAST(data.sublocation as VARCHAR),
 CAST(data.age_test as INT),
 CAST(data.first_name as VARCHAR),
 CAST(data.subloc as INT),
 CAST(data.last_name as VARCHAR),
 CAST(data.gender as INT),
 CAST(data.age as INT),
 CAST(data.mob_num as INT),
 CAST(data.ref_num as VARCHAR),
 CAST(data.fy_timerange as SUPER),
 CAST(data.name as VARCHAR),
 CAST(data.duplication_check as VARCHAR)
from ds_mongo_profileinstance where profileId='83300' and active = 't' and securitycontextid is not null
