drop table if exists profile_65486;
 create table profile_65486 as
 SELECT projectid, _id,
 CAST(data.p3id_ben as VARCHAR),
 CAST(data.fy_timerange as SUPER),
 CAST(data.name as VARCHAR),
 CAST(data.term as INT),
 CAST(data.profile_ref_ben_name as VARCHAR),
 CAST(data.beneficiary_enroll as INT),
 CAST(data.eng_marks as INT),
 CAST(data.pers_marks as INT),
 CAST(data.comp_marks as INT),
 CAST(data.retail_mgt_marks as INT),
 CAST(data.tel_marks as INT),
 CAST(data.attempt as INT),
 CAST(data.remarks as VARCHAR),
 CAST(data.certification as INT)
from ds_mongo_profileinstance where profileId='65486' and active = 't' and securitycontextid is not null
