drop table if exists profile_5997;
 create table profile_5997 as
 SELECT projectid, _id,
 CAST(data.ngo_name as VARCHAR),
 CAST(data.keyword_2 as datetime),
 CAST(data.year_start as INT),
 CAST(data.pledge_file as VARCHAR),
 CAST(data.country as VARCHAR),
 CAST(data.pace_status as INT),
 CAST(data.cp_id as VARCHAR),
 CAST(data.city as VARCHAR),
 CAST(data.address as VARCHAR),
 CAST(data.state as VARCHAR),
 CAST(data.zippostal_code as INT),
 CAST(data.contact_person as VARCHAR),
 CAST(data.contact_number as INT),
 CAST(data.email_id as VARCHAR),
 CAST(data.name as VARCHAR)
from ds_mongo_profileinstance where profileId='5997' and active = 't' and securitycontextid is not null
