drop table if exists profile_80352;
 create table profile_80352 as
 SELECT projectid, _id,
 CAST(data.autocalculate_baselineendline as VARCHAR),
 CAST(data.fy_timerange as SUPER),
 CAST(data.endline_score as INT),
 CAST(data.school as INT),
 CAST(data.student_transition as INT),
 CAST(data.student_name as VARCHAR),
 CAST(data.roll_number as INT),
 CAST(data.age_student as INT),
 CAST(data.gender as INT),
 CAST(data.baseline_endline as INT),
 CAST(data.baseline_score as INT),
 CAST(data.name as VARCHAR)
from ds_mongo_profileinstance where profileId='80352' and active = 't' and securitycontextid is not null
