drop table if exists profile_27371;
 create table profile_27371 as
 SELECT projectid, _id,
 CAST(data.adm_campus as INT),
 CAST(data.student_id as VARCHAR),
 CAST(data.name as VARCHAR),
 CAST(data.tuitions as INT),
 CAST(data.select_year as INT),
 CAST(data.school as INT),
 CAST(data.select_quarter as INT),
 CAST(data.books as INT),
 CAST(data.eenglish as INT),
 CAST(data.fy_timerange as SUPER),
 CAST(data.student_name as VARCHAR),
 CAST(data.activities as SUPER),
 CAST(data.gender as INT),
 CAST(data.career_counselling as INT),
 CAST(data.age as INT),
 CAST(data.mi_mn as INT),
 CAST(data.class as INT)
from ds_mongo_profileinstance where profileId='27371' and active = 't' and securitycontextid is not null
