drop table if exists profile_78853;
 create table profile_78853 as
 SELECT projectid, _id,
 CAST(data.name as VARCHAR),
 CAST(data.fy_timerange as SUPER),
 CAST(data.program_head as INT),
 CAST(data.program_managers as INT),
 CAST(data.project_manager as INT),
 CAST(data.op_coordinators as INT),
 CAST(data.gardeners as INT),
 CAST(data.sample_testing as INT),
 CAST(data.samples_sent as INT),
 CAST(data.biomass as INT),
 CAST(data.species_plantation as INT),
 CAST(data.species_plantation2 as INT)
from ds_mongo_profileinstance where profileId='78853' and active = 't'
