drop table if exists profile_58511;
 create table profile_58511 as
 SELECT projectid, _id,
 CAST(data.date2 as VARCHAR),
 CAST(data.patient_count as INT),
 CAST(data.req_date as VARCHAR),
 CAST(data.photo as SUPER),
 CAST(data.date_n as datetime),
 CAST(data.photo_des as VARCHAR),
 CAST(data.observation as VARCHAR),
 CAST(data.date_yn as INT),
 CAST(data.imple_partner as VARCHAR),
 CAST(data.awareness_session as INT),
 CAST(data.awareness_session_conducted as INT),
 CAST(data.asso_imple_partner as VARCHAR),
 CAST(data.associate_imple as SUPER),
 CAST(data.awareness_topic as SUPER),
 CAST(data.asso_imple_yn as INT),
 CAST(data.awareness_other as VARCHAR),
 CAST(data.chc as VARCHAR),
 CAST(data.beneficiaries_aware as INT),
 CAST(data.location as VARCHAR),
 CAST(data.awareness_photo as SUPER),
 CAST(data.fy1_timerange as SUPER),
 CAST(data.camp_yn as INT),
 CAST(data.camp_type as INT),
 CAST(data.awareness_ref as VARCHAR),
 CAST(data.speciality as SUPER),
 CAST(data.doctor as VARCHAR),
 CAST(data.doctor2 as SUPER),
 CAST(data.team_members as SUPER),
 CAST(data.locum_doctor as VARCHAR),
 CAST(data.locum_camp_staff as VARCHAR),
 CAST(data.reason_camp_n as INT),
 CAST(data.name as VARCHAR),
 CAST(data.date_internal as VARCHAR),
 CAST(data.creation_date as VARCHAR),
 CAST(data.creation_date_report as VARCHAR),
 CAST(data.date_n_ref as VARCHAR),
 CAST(data.fy_timerange as SUPER),
 CAST(data.name_date_ref as VARCHAR)
from ds_mongo_profileinstance where profileId='58511' and active = 't' and securitycontextid is not null
