drop table if exists profile_80985;
 create table profile_80985 as
 SELECT projectid, _id,
 CAST(data.name as VARCHAR),
 CAST(data.fy_timerange_month_timerange as SUPER),
 CAST(data.hc_date as datetime),
 CAST(data.food_distributed as INT),
 CAST(data.rel_centre as INT),
 CAST(data.bene_primary_over_months as INT),
 CAST(data.bene_screened as INT),
 CAST(data.bene_secondary_over_months as INT),
 CAST(data.bene_primary_treatment as INT),
 CAST(data.bene_secondary_treatment as INT),
 CAST(data.bene_nutrition_food as INT),
 CAST(data.food_quantity as INT)
from ds_mongo_profileinstance where profileId='80985' and active = 't' and securitycontextid is not null
